version	package	classe	attr	meth	pmeth
1.8.3	org.apache.tools.ant.taskdefs	KeySubst	2	8	8
1.8.3	org.apache.tools.ant.taskdefs	Length$AccumHandler	2	4	0
1.8.3	org.apache.tools.ant.taskdefs	Length$AllHandler	2	2	0
1.8.3	org.apache.tools.ant.taskdefs	Length$EachHandler	2	2	0
1.8.3	org.apache.tools.ant.taskdefs	Length$FileMode	2	3	2
1.8.3	org.apache.tools.ant.taskdefs	Length$Handler	2	4	0
1.8.3	org.apache.tools.ant.taskdefs	Length$When	2	1	1
1.8.3	org.apache.tools.ant.taskdefs	Length	2	18	15
1.8.3	org.apache.tools.ant.taskdefs	LoadFile	1	2	2
1.8.3	org.apache.tools.ant.taskdefs	LoadProperties	1	14	13
1.8.3	org.apache.tools.ant.taskdefs	LoadResource	1	8	8
1.8.3	org.apache.tools.ant.taskdefs	Local	1	3	3
1.8.3	org.apache.tools.ant.taskdefs	LogOutputStream	1	7	4
1.8.3	org.apache.tools.ant.taskdefs	LogStreamHandler	1	3	3
1.8.3	org.apache.tools.ant.taskdefs	MacroDef$Attribute	2	11	11
1.8.3	org.apache.tools.ant.taskdefs	MacroDef$MyAntTypeDefinition	2	4	4
1.8.3	org.apache.tools.ant.taskdefs	MacroDef$NestedSequential	2	4	4
1.8.3	org.apache.tools.ant.taskdefs	MacroDef$TemplateElement	2	11	11
1.8.3	org.apache.tools.ant.taskdefs	MacroDef$Text	2	13	13
1.8.3	org.apache.tools.ant.taskdefs	MacroDef	2	24	16
1.8.3	org.apache.tools.ant.taskdefs	MacroInstance$Element	2	3	3
1.8.3	org.apache.tools.ant.taskdefs	MacroInstance	2	12	8
1.8.3	org.apache.tools.ant.taskdefs	MakeUrl	1	14	8
1.8.3	org.apache.tools.ant.taskdefs	Manifest$Attribute	2	17	16
1.8.3	org.apache.tools.ant.taskdefs	Manifest$Section	2	20	18
1.8.3	org.apache.tools.ant.taskdefs	Manifest	2	23	18
1.8.3	org.apache.tools.ant.taskdefs	ManifestClassPath	1	6	6
1.8.3	org.apache.tools.ant.taskdefs	ManifestException	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	ManifestTask$Mode	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	ManifestTask	2	10	9
1.8.3	org.apache.tools.ant.taskdefs	MatchingTask	2	42	40
1.8.3	org.apache.tools.ant.taskdefs	Mkdir	1	5	4
1.8.3	org.apache.tools.ant.taskdefs	Move	1	10	2
1.8.3	org.apache.tools.ant.taskdefs	Nice	1	4	4
1.8.3	org.apache.tools.ant.taskdefs	Pack	1	15	8
1.8.3	org.apache.tools.ant.taskdefs	Parallel$1	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Parallel$TaskList	2	3	2
1.8.3	org.apache.tools.ant.taskdefs	Parallel$TaskRunnable	2	5	2
1.8.3	org.apache.tools.ant.taskdefs	Parallel	2	18	9
1.8.3	org.apache.tools.ant.taskdefs	Patch	2	12	12
1.8.3	org.apache.tools.ant.taskdefs	PathConvert$MapEntry	2	4	4
1.8.3	org.apache.tools.ant.taskdefs	PathConvert$TargetOs	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	PathConvert	2	23	17
1.8.3	org.apache.tools.ant.taskdefs	PreSetDef$PreSetDefinition	2	16	16
1.8.3	org.apache.tools.ant.taskdefs	PreSetDef	2	4	4
1.8.3	org.apache.tools.ant.taskdefs	ProcessDestroyer$ProcessDestroyerImpl	2	3	3
1.8.3	org.apache.tools.ant.taskdefs	ProcessDestroyer	2	8	4
1.8.3	org.apache.tools.ant.taskdefs	ProjectHelperTask	1	3	3
1.8.3	org.apache.tools.ant.taskdefs	Property	2	44	31
1.8.3	org.apache.tools.ant.taskdefs	PropertyHelperTask$1	3	0	0
1.8.3	org.apache.tools.ant.taskdefs	PropertyHelperTask$DelegateElement	2	6	2
1.8.3	org.apache.tools.ant.taskdefs	PropertyHelperTask	2	6	5
1.8.3	org.apache.tools.ant.taskdefs	PumpStreamHandler$ThreadWithPumper	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	PumpStreamHandler	2	18	10
1.8.3	org.apache.tools.ant.taskdefs	Recorder$ActionChoices	2	3	2
1.8.3	org.apache.tools.ant.taskdefs	Recorder$VerbosityLevelChoices	2	1	1
1.8.3	org.apache.tools.ant.taskdefs	Recorder	2	20	17
1.8.3	org.apache.tools.ant.taskdefs	RecorderEntry	1	26	18
1.8.3	org.apache.tools.ant.taskdefs	Redirector$PropertyOutputStream	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Redirector	2	45	30
1.8.3	org.apache.tools.ant.taskdefs	Rename	2	6	5
1.8.3	org.apache.tools.ant.taskdefs	Replace$FileInput	2	5	0
1.8.3	org.apache.tools.ant.taskdefs	Replace$FileOutput	2	6	0
1.8.3	org.apache.tools.ant.taskdefs	Replace$NestedString	2	4	4
1.8.3	org.apache.tools.ant.taskdefs	Replace$Replacefilter	2	16	11
1.8.3	org.apache.tools.ant.taskdefs	Replace	2	36	22
1.8.3	org.apache.tools.ant.taskdefs	ResourceCount	1	8	8
1.8.3	org.apache.tools.ant.taskdefs	Retry	1	5	5
1.8.3	org.apache.tools.ant.taskdefs	Rmic$ImplementationSpecificArgument	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	Rmic	2	58	52
1.8.3	org.apache.tools.ant.taskdefs	SQLExec$DelimiterType	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	SQLExec$OnError	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	SQLExec$Transaction	2	7	5
1.8.3	org.apache.tools.ant.taskdefs	SQLExec	2	47	31
1.8.3	org.apache.tools.ant.taskdefs	SendEmail	1	2	2
1.8.3	org.apache.tools.ant.taskdefs	Sequential	1	3	3
1.8.3	org.apache.tools.ant.taskdefs	SignJar	1	27	21
1.8.3	org.apache.tools.ant.taskdefs	Sleep	1	10	9
1.8.3	org.apache.tools.ant.taskdefs	StreamPumper	1	12	9
1.8.3	org.apache.tools.ant.taskdefs	SubAnt	2	33	27
1.8.3	org.apache.tools.ant.taskdefs	Sync$MyCopy	2	7	3
1.8.3	org.apache.tools.ant.taskdefs	Sync$SyncTarget	2	6	4
1.8.3	org.apache.tools.ant.taskdefs	Sync	2	20	12
1.8.3	org.apache.tools.ant.taskdefs	Tar$TarCompressionMethod	2	4	2
1.8.3	org.apache.tools.ant.taskdefs	Tar$TarFileSet	2	7	7
1.8.3	org.apache.tools.ant.taskdefs	Tar$TarLongFileMode	2	7	7
1.8.3	org.apache.tools.ant.taskdefs	Tar	2	23	10
1.8.3	org.apache.tools.ant.taskdefs	TaskOutputStream	2	3	1
1.8.3	org.apache.tools.ant.taskdefs	Taskdef	1	2	1
1.8.3	org.apache.tools.ant.taskdefs	TempFile	1	11	10
1.8.3	org.apache.tools.ant.taskdefs	Touch$1	2	3	2
1.8.3	org.apache.tools.ant.taskdefs	Touch$2	2	3	2
1.8.3	org.apache.tools.ant.taskdefs	Touch$DateFormatFactory	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	Touch	2	21	13
1.8.3	org.apache.tools.ant.taskdefs	Transform	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	Truncate	1	13	8
1.8.3	org.apache.tools.ant.taskdefs	Tstamp$CustomFormat	2	9	9
1.8.3	org.apache.tools.ant.taskdefs	Tstamp$Unit	2	4	3
1.8.3	org.apache.tools.ant.taskdefs	Tstamp	2	6	4
1.8.3	org.apache.tools.ant.taskdefs	Typedef	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	Unpack	1	14	8
1.8.3	org.apache.tools.ant.taskdefs	Untar$UntarCompressionMethod	2	3	3
1.8.3	org.apache.tools.ant.taskdefs	Untar	2	7	4
1.8.3	org.apache.tools.ant.taskdefs	UpToDate	1	14	11
1.8.3	org.apache.tools.ant.taskdefs	VerifyJar$1	3	0	0
1.8.3	org.apache.tools.ant.taskdefs	VerifyJar$BufferingOutputFilter	2	5	3
1.8.3	org.apache.tools.ant.taskdefs	VerifyJar$BufferingOutputFilterReader	2	5	5
1.8.3	org.apache.tools.ant.taskdefs	VerifyJar	2	5	3
1.8.3	org.apache.tools.ant.taskdefs	WaitFor$Unit	2	4	3
1.8.3	org.apache.tools.ant.taskdefs	WaitFor	2	12	10
1.8.3	org.apache.tools.ant.taskdefs	War	1	11	7
1.8.3	org.apache.tools.ant.taskdefs	WhichResource	1	9	8
1.8.3	org.apache.tools.ant.taskdefs	XSLTLiaison	1	3	3
1.8.3	org.apache.tools.ant.taskdefs	XSLTLiaison2	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	XSLTLiaison3	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	XSLTLogger	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	XSLTLoggerAware	1	1	1
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$1	3	0	0
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$Factory$Attribute	2	5	5
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$Factory	2	5	5
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$OutputProperty	2	5	5
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$Param	2	11	11
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$StyleMapper	2	5	3
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess$TraceConfiguration	2	12	12
1.8.3	org.apache.tools.ant.taskdefs	XSLTProcess	2	58	40
1.8.3	org.apache.tools.ant.taskdefs	XmlProperty	1	37	17
1.8.3	org.apache.tools.ant.taskdefs	Zip$1	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Zip$2	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Zip$3	2	2	0
1.8.3	org.apache.tools.ant.taskdefs	Zip$4	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Zip$5	2	2	0
1.8.3	org.apache.tools.ant.taskdefs	Zip$6	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Zip$7	2	2	1
1.8.3	org.apache.tools.ant.taskdefs	Zip$ArchiveState	2	4	3
1.8.3	org.apache.tools.ant.taskdefs	Zip$Duplicate	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	Zip$UnicodeExtraField	2	5	3
1.8.3	org.apache.tools.ant.taskdefs	Zip$WhenEmpty	2	2	2
1.8.3	org.apache.tools.ant.taskdefs	Zip	2	78	36
1.8.3	org.apache.tools.ant.taskdefs.compilers	AptCompilerAdapter	2	5	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	AptExternalCompilerAdapter	1	3	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	CompilerAdapter	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	CompilerAdapterExtension	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.compilers	CompilerAdapterFactory	1	6	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	DefaultCompilerAdapter	2	33	4
1.8.3	org.apache.tools.ant.taskdefs.compilers	Gcj	2	5	3
1.8.3	org.apache.tools.ant.taskdefs.compilers	Javac12	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	Javac13	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	JavacExternal	1	3	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	Jikes	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	Jvc	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	Kjc	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.compilers	Sj	1	3	2
1.8.3	org.apache.tools.ant.taskdefs.condition	And	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.condition	AntVersion	1	11	9
1.8.3	org.apache.tools.ant.taskdefs.condition	Condition	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.condition	ConditionBase	1	24	20
1.8.3	org.apache.tools.ant.taskdefs.condition	Contains	1	5	5
1.8.3	org.apache.tools.ant.taskdefs.condition	Equals	1	11	9
1.8.3	org.apache.tools.ant.taskdefs.condition	FilesMatch	1	6	5
1.8.3	org.apache.tools.ant.taskdefs.condition	HasFreeSpace	1	7	6
1.8.3	org.apache.tools.ant.taskdefs.condition	HasMethod	1	12	9
1.8.3	org.apache.tools.ant.taskdefs.condition	Http	1	5	5
1.8.3	org.apache.tools.ant.taskdefs.condition	IsFailure	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.condition	IsFalse	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.condition	IsFileSelected	1	6	5
1.8.3	org.apache.tools.ant.taskdefs.condition	IsLastModified$1	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.condition	IsLastModified$CompareMode	2	5	3
1.8.3	org.apache.tools.ant.taskdefs.condition	IsLastModified	2	9	7
1.8.3	org.apache.tools.ant.taskdefs.condition	IsReachable	1	8	5
1.8.3	org.apache.tools.ant.taskdefs.condition	IsReference	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.condition	IsSet	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.condition	IsSigned	1	6	5
1.8.3	org.apache.tools.ant.taskdefs.condition	IsTrue	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.condition	Matches	1	8	8
1.8.3	org.apache.tools.ant.taskdefs.condition	Not	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.condition	Or	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.condition	Os	1	13	12
1.8.3	org.apache.tools.ant.taskdefs.condition	ParserSupports	1	8	7
1.8.3	org.apache.tools.ant.taskdefs.condition	ResourceContains	1	10	8
1.8.3	org.apache.tools.ant.taskdefs.condition	ResourceExists	1	4	3
1.8.3	org.apache.tools.ant.taskdefs.condition	ResourcesMatch	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.condition	Socket	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.condition	TypeFound	1	5	4
1.8.3	org.apache.tools.ant.taskdefs.condition	Xor	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.cvslib	CVSEntry	1	9	9
1.8.3	org.apache.tools.ant.taskdefs.cvslib	ChangeLogParser	2	13	5
1.8.3	org.apache.tools.ant.taskdefs.cvslib	ChangeLogTask	1	18	13
1.8.3	org.apache.tools.ant.taskdefs.cvslib	ChangeLogWriter	1	4	2
1.8.3	org.apache.tools.ant.taskdefs.cvslib	CvsTagDiff	2	19	9
1.8.3	org.apache.tools.ant.taskdefs.cvslib	CvsTagEntry	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.cvslib	CvsUser	1	6	6
1.8.3	org.apache.tools.ant.taskdefs.cvslib	CvsVersion	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.cvslib	RCSFile	1	5	0
1.8.3	org.apache.tools.ant.taskdefs.cvslib	RedirectingOutputStream	1	2	1
1.8.3	org.apache.tools.ant.taskdefs.cvslib	RedirectingStreamHandler	1	3	1
1.8.3	org.apache.tools.ant.taskdefs.email	EmailAddress	1	8	7
1.8.3	org.apache.tools.ant.taskdefs.email	EmailTask$Encoding	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.email	EmailTask	2	36	34
1.8.3	org.apache.tools.ant.taskdefs.email	Header	1	5	5
1.8.3	org.apache.tools.ant.taskdefs.email	Mailer	1	25	21
1.8.3	org.apache.tools.ant.taskdefs.email	Message	1	11	11
1.8.3	org.apache.tools.ant.taskdefs.email	PlainMailer	1	4	1
1.8.3	org.apache.tools.ant.taskdefs.email	UUMailer	1	2	0
1.8.3	org.apache.tools.ant.taskdefs.optional	Cab	2	15	8
1.8.3	org.apache.tools.ant.taskdefs.optional	EchoProperties$1	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional	EchoProperties$2	2	2	1
1.8.3	org.apache.tools.ant.taskdefs.optional	EchoProperties$FormatAttribute	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional	EchoProperties$Tuple	2	5	1
1.8.3	org.apache.tools.ant.taskdefs.optional	EchoProperties	2	14	9
1.8.3	org.apache.tools.ant.taskdefs.optional	Javah$ClassArgument	2	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional	Javah	2	33	32
1.8.3	org.apache.tools.ant.taskdefs.optional	Native2Ascii$1	3	0	0
1.8.3	org.apache.tools.ant.taskdefs.optional	Native2Ascii$ExtMapper	2	5	3
1.8.3	org.apache.tools.ant.taskdefs.optional	Native2Ascii	2	18	16
1.8.3	org.apache.tools.ant.taskdefs.optional	PropertyFile$Entry$Operation	2	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional	PropertyFile$Entry$Type	2	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional	PropertyFile$Entry	2	14	8
1.8.3	org.apache.tools.ant.taskdefs.optional	PropertyFile$Unit	2	4	3
1.8.3	org.apache.tools.ant.taskdefs.optional	PropertyFile	2	11	6
1.8.3	org.apache.tools.ant.taskdefs.optional	RenameExtensions	3	6	6
1.8.3	org.apache.tools.ant.taskdefs.optional	ReplaceRegExp	1	18	14
1.8.3	org.apache.tools.ant.taskdefs.optional	Rpm	2	15	13
1.8.3	org.apache.tools.ant.taskdefs.optional	SchemaValidate$SchemaLocation	2	14	13
1.8.3	org.apache.tools.ant.taskdefs.optional	SchemaValidate	2	17	9
1.8.3	org.apache.tools.ant.taskdefs.optional	Script	1	11	11
1.8.3	org.apache.tools.ant.taskdefs.optional	TraXLiaison	2	26	15
1.8.3	org.apache.tools.ant.taskdefs.optional	XMLValidateTask$Attribute	2	5	5
1.8.3	org.apache.tools.ant.taskdefs.optional	XMLValidateTask$Property	2	5	5
1.8.3	org.apache.tools.ant.taskdefs.optional	XMLValidateTask$ValidatorErrorHandler	2	8	5
1.8.3	org.apache.tools.ant.taskdefs.optional	XMLValidateTask	2	30	16
1.8.3	org.apache.tools.ant.taskdefs.optional	XSLTTraceSupport	2	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMCheck	2	11	9
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMCheckin	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMCheckinDefault	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMCheckout	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMCreateTask	2	20	19
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	CCMReconfigure	2	9	8
1.8.3	org.apache.tools.ant.taskdefs.optional.ccm	Continuus	1	7	4
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCCheckin	2	17	14
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCCheckout	2	26	20
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCLock	2	20	15
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMkattr	2	22	16
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMkbl	2	19	16
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMkdir	2	11	8
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMkelem	2	22	18
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMklabel	2	21	16
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCMklbtype	2	24	20
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCRmtype	2	20	16
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCUnCheckout	2	5	4
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCUnlock	2	13	9
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	CCUpdate	2	16	14
1.8.3	org.apache.tools.ant.taskdefs.optional.clearcase	ClearCase	2	13	9
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	AntAnalyzer	1	3	1
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	ClassFile	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	ClassFileIterator	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	ClassFileUtils	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	Depend$1	3	0	0
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	Depend$ClassFileInfo	2	10	0
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	Depend	2	27	12
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	DirectoryIterator	1	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional.depend	JarFileIterator	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	ClassCPInfo	1	5	5
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	ConstantCPInfo	1	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	ConstantPool	1	14	14
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	ConstantPoolEntry	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	DoubleCPInfo	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	FieldRefCPInfo	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	FloatCPInfo	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	IntegerCPInfo	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	InterfaceMethodRefCPInfo	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	LongCPInfo	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	MethodRefCPInfo	1	7	7
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	NameAndTypeCPInfo	1	6	6
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	StringCPInfo	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.optional.depend.constantpool	Utf8CPInfo	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	BorlandDeploymentTool$1	2	2	0
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	BorlandDeploymentTool	2	26	14
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	BorlandGenerateClient	2	14	10
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	DescriptorHandler	1	11	10
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EJBDeploymentTool	2	4	4
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EjbJar$CMPVersion	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EjbJar$Config	2	1	0
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EjbJar$DTDLocation	2	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EjbJar$NamingScheme	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	EjbJar	2	28	26
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	GenericDeploymentTool	2	33	10
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetDeploymentTool	2	13	7
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc$Classname	2	7	7
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc$EjbInfo	2	34	29
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc$EjbcException	2	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc$EjbcHandler	2	10	8
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc$RedirectOutput	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbc	2	20	10
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	IPlanetEjbcTask	2	14	10
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	InnerClassFilenameFilter	1	2	1
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	JbossDeploymentTool	2	6	3
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	JonasDeploymentTool	2	28	16
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	WeblogicDeploymentTool$1	2	2	0
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	WeblogicDeploymentTool	2	32	23
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	WeblogicTOPLinkDeploymentTool	2	6	4
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	WebsphereDeploymentTool$1	2	2	0
1.8.3	org.apache.tools.ant.taskdefs.optional.ejb	WebsphereDeploymentTool	2	33	23
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	Compatability	1	2	1
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	Compatibility	1	2	1
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	DeweyDecimal	2	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	Extension	2	23	16
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	ExtensionAdapter	1	12	10
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	ExtensionResolver	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	ExtensionSet	1	8	7
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	ExtensionUtil	1	7	0
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	ExtraAttribute	1	6	4
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	JarLibAvailableTask	1	7	6
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	JarLibDisplayTask	1	5	4
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	JarLibManifestTask	2	13	7
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	JarLibResolveTask	1	13	9
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	LibFileSet	1	7	4
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	LibraryDisplayer	1	6	0
1.8.3	org.apache.tools.ant.taskdefs.optional.extension	Specification	2	20	13
1.8.3	org.apache.tools.ant.taskdefs.optional.extension.resolvers	AntResolver	1	7	6
1.8.3	org.apache.tools.ant.taskdefs.optional.extension.resolvers	LocationResolver	1	4	4
1.8.3	org.apache.tools.ant.taskdefs.optional.extension.resolvers	URLResolver	1	8	6
1.8.3	org.apache.tools.ant.taskdefs.optional.i18n	Translate	1	20	14
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	AbstractHotDeploymentTool	1	15	13
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	GenericHotDeploymentTool	2	11	9
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	HotDeploymentTool	1	3	3
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	JonasHotDeploymentTool	2	9	7
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	ServerDeploy	1	9	9
1.8.3	org.apache.tools.ant.taskdefs.optional.j2ee	WebLogicHotDeploymentTool	2	13	7
1.8.3	org.apache.tools.ant.taskdefs.optional.javacc	JJDoc	2	9	8
1.8.3	org.apache.tools.ant.taskdefs.optional.javacc	JJTree	2	23	18
1.8.3	org.apache.tools.ant.taskdefs.optional.javacc	JavaCC	2	35	28
1.8.3	org.apache.tools.ant.taskdefs.optional.javah	Gcjh	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional.javah	JavahAdapter	1	1	1
1.8.3	org.apache.tools.ant.taskdefs.optional.javah	JavahAdapterFactory	1	6	4
1.8.3	org.apache.tools.ant.taskdefs.optional.javah	Kaffeh	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional.javah	SunJavah	2	3	2
1.8.3	org.apache.tools.ant.taskdefs.optional.jlink	ClassNameReader	1	2	2
1.8.3	org.apache.tools.ant.taskdefs.optional.jlink	ConstantPool	1	1	0
1.8.3	org.apache.tools.ant.taskdefs.optional.jlink	JlinkTask	1	11	8
1.8.3	org.apache.tools.ant.taskdefs.optional.jlink	jlink	1	17	9
