year	author	classes	packages
2002	bodewig	1	1
2002	bodewig	2	1
2002	conor	1	1
2002	bodewig	4	3
2002	conor	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	5	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	sbailliez	1	1
2002	sbailliez	2	2
2002	sbailliez	3	2
2002	sbailliez	2	1
2002	umagesh	2	1
2002	ehatcher	2	1
2002	ehatcher	1	1
2002	umagesh	1	1
2002	sbailliez	5	1
2002	adammurdoch	4	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	2
2002	sbailliez	1	1
2002	bodewig	1	1
2002	bodewig	3	2
2002	bodewig	1	1
2002	conor	1	1
2002	ehatcher	1	1
2002	adammurdoch	9	3
2002	stevel	1	1
2002	bodewig	1	1
2002	ehatcher	1	1
2002	umagesh	1	1
2002	bodewig	7	2
2002	conor	1	1
2002	umagesh	1	1
2002	sbailliez	20	2
2002	umagesh	1	1
2002	conor	20	2
2002	stevel	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	conor	3	2
2002	sbailliez	1	1
2002	conor	1	1
2002	conor	2	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	ehatcher	1	1
2002	sbailliez	1	1
2002	ehatcher	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	stevel	1	1
2002	umagesh	1	1
2002	umagesh	1	1
2002	umagesh	2	2
2002	ehatcher	6	1
2002	bodewig	5	3
2002	sbailliez	2	2
2002	conor	2	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	conor	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	2	2
2002	bodewig	2	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	nico	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	ehatcher	5	4
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	2
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	1	1
2002	sbailliez	4	1
2002	sbailliez	1	1
2002	sbailliez	5	1
2002	sbailliez	1	1
2002	sbailliez	3	1
2002	sbailliez	4	2
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	2	1
2002	sbailliez	5	4
2002	umagesh	6	3
2002	umagesh	6	3
2002	umagesh	6	3
2002	umagesh	1	1
2002	bodewig	1	1
2002	sbailliez	37	16
2002	conor	1	1
2002	umagesh	1	1
2002	bodewig	8	3
2002	sbailliez	6	1
2002	ehatcher	5	3
2002	stevel	2	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	bodewig	3	2
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	1	1
2002	bodewig	4	1
2002	bodewig	1	1
2002	bodewig	173	21
2002	bodewig	43	4
2002	bodewig	12	3
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	bodewig	8	3
2002	sbailliez	14	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	9	3
2002	sbailliez	20	2
2002	sbailliez	2	1
2002	sbailliez	7	1
2002	sbailliez	48	17
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	1	1
2002	sbailliez	8	5
2002	sbailliez	8	4
2002	sbailliez	20	8
2002	sbailliez	1	1
2002	bodewig	3	2
2002	conor	1	1
2002	bodewig	1	1
2002	sbailliez	2	2
2002	bodewig	2	2
2002	bodewig	1	1
2002	stevel	4	1
2002	conor	1	1
2002	sbailliez	1	1
2002	ehatcher	1	1
2001	sbailliez	2	1
2001	umagesh	6	1
2001	umagesh	1	1
2001	umagesh	6	1
2001	ehatcher	1	1
2001	ehatcher	1	1
2001	ehatcher	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	umagesh	4	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	umagesh	2	1
2001	stevel	4	1
2001	stevel	1	1
2001	stevel	1	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	umagesh	7	2
2001	stevel	1	1
2001	ehatcher	1	1
2001	stevel	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	ehatcher	1	1
2001	bodewig	1	1
2001	sbailliez	1	1
2001	sbailliez	5	2
2001	bodewig	1	1
2001	bodewig	3	1
2001	umagesh	1	1
2001	sbailliez	1	1
2001	sbailliez	3	2
2001	donaldp	1	1
2001	rubys	2	2
2001	sbailliez	7	4
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	3	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	5	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	8	3
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	bodewig	8	3
2001	bodewig	1	1
2001	bodewig	2	2
2001	sbailliez	1	1
2001	bodewig	1	1
2001	bodewig	3	1
2001	conor	3	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	stevel	1	1
2001	umagesh	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	sbailliez	1	1
2001	sbailliez	7	1
2001	stevel	1	1
2001	stevel	1	1
2001	sbailliez	1	1
2001	umagesh	1	1
2001	bodewig	4	2
2001	bodewig	2	1
2001	bodewig	2	2
2001	bodewig	3	2
2001	umagesh	1	1
2001	donaldp	3	2
2001	umagesh	1	1
2001	umagesh	2	1
2001	umagesh	1	1
2001	umagesh	3	1
2001	umagesh	1	1
2001	stevel	1	1
2001	donaldp	8	3
2001	donaldp	1	1
2001	donaldp	1	1
2001	sbailliez	4	1
2001	stevel	1	1
2001	stevel	1	1
2001	donaldp	7	2
2001	bodewig	1	1
2001	bodewig	4	2
2001	umagesh	2	1
2001	conor	2	1
2001	conor	2	2
2001	bodewig	1	1
2001	stevel	3	3
2001	stevel	1	1
2001	stevel	1	1
2001	umagesh	38	12
2001	holtdl	1	1
2001	holtdl	1	1
2001	stevel	1	1
2001	rubys	6	2
2001	rubys	1	1
2001	bodewig	3	2
2001	stevel	1	1
2001	rubys	1	1
2001	rubys	4	1
2001	sbailliez	1	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	stevel	26	12
2001	stevel	8	1
2001	umagesh	2	1
2001	umagesh	2	1
2001	bodewig	2	2
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	umagesh	1	1
2001	umagesh	1	1
2001	umagesh	4	3
2001	umagesh	2	2
2001	bodewig	1	1
2001	umagesh	1	1
2001	bodewig	2	2
2001	bodewig	2	2
2001	donaldp	1	1
2001	bodewig	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	9	1
2001	sbailliez	1	1
2001	sbailliez	16	2
2001	sbailliez	1	1
2001	sbailliez	3	2
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	bodewig	1	1
2001	bodewig	2	2
2001	conor	1	1
2001	donaldp	1	1
2001	donaldp	4	1
2001	sbailliez	1	1
2001	sbailliez	2	2
2001	conor	1	1
2001	donaldp	10	2
2001	bodewig	3	1
2001	donaldp	1	1
2001	sbailliez	1	1
2001	holtdl	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	stevel	2	1
2001	stevel	2	1
2001	bodewig	3	1
2001	bodewig	2	1
2001	stevel	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	4	2
2001	bodewig	1	1
2001	bodewig	2	2
2001	bodewig	6	4
2001	bodewig	7	3
2001	bodewig	1	1
2001	bodewig	7	3
2001	bodewig	2	2
2001	donaldp	1	1
2001	donaldp	1	1
2001	bodewig	6	4
2001	bodewig	2	1
2001	bodewig	6	3
2001	bodewig	2	1
2001	bodewig	3	2
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	8	5
2001	sbailliez	2	1
2001	holtdl	1	1
2001	bodewig	2	2
2001	bodewig	10	6
2001	bodewig	1	1
2001	bodewig	3	3
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	sbailliez	1	1
2001	bodewig	3	1
2001	sbailliez	3	2
2001	bodewig	2	2
2001	sbailliez	280	36
2001	donaldp	1	1
2001	bodewig	7	1
2001	bodewig	14	3
2001	bodewig	17	1
2001	donaldp	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	3	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	stevel	2	2
2001	bodewig	1	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	rubys	1	1
2001	conor	2	1
2001	conor	1	1
2001	conor	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	bodewig	2	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	conor	2	2
2001	conor	20	9
2001	donaldp	1	1
2001	donaldp	1	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	donaldp	3	1
2001	donaldp	17	12
2001	donaldp	3	3
2001	donaldp	5	2
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	3	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	16	7
2001	conor	2	1
2001	conor	23	9
2001	conor	1	1
2001	sbailliez	1	1
2001	sbailliez	2	1
2001	bodewig	3	3
2001	conor	1	1
2001	bodewig	1	1
2001	conor	1	1
2001	conor	2	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	nico	1	1
2001	sbailliez	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	2	2
2001	bodewig	2	2
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	4	3
2001	bodewig	2	2
2001	bodewig	6	3
2001	bodewig	2	2
2001	bodewig	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	2	1
2001	conor	2	2
2001	conor	3	1
2001	conor	1	1
2001	conor	5	3
2001	conor	4	2
2001	sbailliez	1	1
2001	bodewig	13	4
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	4	2
2001	bodewig	2	1
2001	conor	2	2
2001	costin	1	1
2001	bodewig	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	sbailliez	1	1
2001	rubys	2	2
2001	conor	2	2
2001	conor	2	2
2001	conor	1	1
2001	conor	3	1
2001	conor	1	1
2001	conor	2	1
2001	costin	1	1
2001	bodewig	3	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	3	1
2001	conor	4	1
2001	sbailliez	5	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	3	2
2001	conor	1	1
2001	sbailliez	30	3
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	4	1
2001	conor	1	1
2001	conor	3	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	7	1
2001	bodewig	3	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	donaldp	2	1
2001	bodewig	1	1
2001	conor	1	1
2001	bodewig	2	2
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	8	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	conor	2	2
2001	conor	1	1
2001	glennm	4	2
2001	conor	4	2
2001	conor	2	1
2001	conor	17	6
2001	bodewig	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	2	2
2001	bodewig	2	2
2001	bodewig	1	1
2001	conor	3	2
2001	conor	2	2
2001	glennm	1	1
2001	bodewig	1	1
2001	conor	2	2
2001	conor	7	3
2001	glennm	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	3	1
2001	bodewig	5	3
2001	bodewig	3	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	conor	1	1
2001	bodewig	2	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	2
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	3	1
2001	bodewig	5	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	bodewig	3	2
2001	conor	6	3
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	11	4
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	2	1
2001	bodewig	3	2
2001	bodewig	3	3
2001	glennm	4	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	2
2001	bodewig	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	4	3
2001	conor	2	1
2001	bodewig	1	1
2001	conor	8	1
2001	bodewig	2	2
2001	conor	8	1
2001	bodewig	3	2
2001	donaldp	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	bodewig	2	2
2001	rubys	2	2
2001	bodewig	1	1
2001	bodewig	3	1
2001	bodewig	3	1
2001	bodewig	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	bodewig	16	4
2001	bodewig	2	2
2001	bodewig	2	1
2001	rubys	1	1
2001	conor	2	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	1	1
2001	conor	7	5
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	1	1
2001	bodewig	4	3
2001	conor	1	1
2001	bodewig	2	1
2001	bodewig	7	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	holtdl	1	1
2001	conor	5	1
2001	conor	1	1
2001	holtdl	1	1
2001	nico	3	1
2001	nico	1	1
2001	bodewig	2	2
2001	bodewig	3	2
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	bodewig	7	5
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	13	2
2001	donaldp	1	1
2001	conor	1	1
2001	conor	2	1
2001	bodewig	1	1
2001	nico	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	2	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	1	1
2001	nico	1	1
2001	donaldp	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	nico	1	1
2001	conor	2	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	nico	1	1
2001	nico	1	1
2001	nico	1	1
2001	glennm	1	1
2001	bodewig	1	1
2001	bodewig	2	2
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	5	2
2001	rubys	1	1
2001	rubys	1	1
2001	glennm	1	1
2001	bodewig	6	2
2001	bodewig	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	2	1
2001	conor	4	1
2001	bodewig	2	2
2001	conor	3	1
2001	bodewig	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	2	1
2001	rubys	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	glennm	1	1
2001	glennm	1	1
2001	glennm	1	1
2001	conor	12	7
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	8	5
2001	bodewig	1	1
2001	conor	1	1
2001	conor	15	7
2001	rubys	1	1
2001	donaldp	1	1
2001	conor	1	1
2001	conor	3	3
2001	nico	1	1
2001	conor	2	1
2001	conor	1	1
2001	conor	2	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	2	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	3	2
2001	bodewig	1	1
2001	bodewig	2	1
2001	bodewig	5	1
2001	conor	1	1
2001	conor	4	2
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	2	1
2001	bodewig	1	1
2001	bodewig	4	2
2001	bodewig	4	2
2001	bodewig	4	1
2001	bodewig	1	1
2001	donaldp	2	1
2001	nico	1	1
2001	nico	1	1
2001	conor	1	1
2001	conor	6	1
2001	glennm	1	1
2001	conor	1	1
2001	donaldp	1	1
2001	glennm	1	1
2001	glennm	1	1
2001	glennm	1	1
2001	glennm	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	3	1
2001	conor	1	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	bodewig	3	3
2001	jon	3	1
2001	jon	3	1
2001	conor	1	1
2001	donaldp	2	1
2001	donaldp	3	1
2001	conor	1	1
2001	conor	1	1
2001	donaldp	1	1
2001	bodewig	10	1
2001	glennm	3	1
2001	bodewig	10	3
2001	conor	1	1
2001	donaldp	2	1
2001	donaldp	1	1
2001	donaldp	1	1
2001	rubys	1	1
2001	rubys	1	1
2001	bodewig	2	1
2001	conor	1	1
2001	bodewig	1	1
2001	bodewig	3	1
2001	bodewig	1	1
2001	bodewig	1	1
2001	conor	1	1
2001	conor	1	1
2001	conor	1	1
2001	rubys	5	3
2001	conor	1	1
2001	conor	1	1
2001	bodewig	3	1
2001	conor	1	1
2001	conor	1	1
2001	rubys	2	2
2001	conor	1	1
2001	conor	171	21
2001	bodewig	1	1
2001	conor	1	1
2001	jon	1	1
2001	conor	4	2
2001	conor	4	3
2000	conor	12	6
2000	rubys	1	1
2000	conor	2	1
2000	jon	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	4	1
2000	bodewig	2	2
2000	donaldp	1	1
2000	donaldp	2	2
2000	donaldp	1	1
2000	bodewig	1	1
2000	donaldp	2	1
2000	donaldp	3	1
2000	donaldp	1	1
2000	donaldp	1	1
2000	bodewig	1	1
2000	bodewig	3	3
2000	bodewig	1	1
2000	bodewig	1	1
2000	donaldp	2	1
2000	donaldp	3	1
2000	conor	3	2
2000	conor	1	1
2000	bodewig	1	1
2000	jon	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	5	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	9	1
2000	bodewig	3	2
2000	bodewig	4	3
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	1
2000	metasim	1	1
2000	metasim	1	1
2000	donaldp	1	1
2000	donaldp	1	1
2000	donaldp	47	11
2000	donaldp	10	3
2000	donaldp	1	1
2000	donaldp	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	donaldp	1	1
2000	donaldp	1	1
2000	bodewig	2	2
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	2	1
2000	conor	2	1
2000	conor	3	1
2000	conor	2	1
2000	glennm	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	3	2
2000	bodewig	5	2
2000	bodewig	2	2
2000	bodewig	5	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	4	1
2000	bodewig	1	1
2000	bodewig	3	1
2000	glennm	1	1
2000	bodewig	3	2
2000	glennm	5	1
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	glennm	1	1
2000	conor	1	1
2000	bodewig	2	2
2000	bodewig	2	1
2000	bodewig	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	20	2
2000	bodewig	4	2
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	4	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	glennm	1	1
2000	bodewig	1	1
2000	glennm	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	glennm	2	1
2000	bodewig	4	3
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	5	1
2000	glennm	7	1
2000	glennm	1	1
2000	bodewig	2	2
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	2
2000	bodewig	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	6	3
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	3	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	8	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	15	2
2000	bodewig	1	1
2000	stefano	1	1
2000	bodewig	4	2
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	4	1
2000	bodewig	2	1
2000	bodewig	8	2
2000	conor	1	1
2000	conor	3	2
2000	bodewig	1	1
2000	bodewig	3	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	2	1
2000	conor	5	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	11	4
2000	bodewig	2	2
2000	bodewig	5	2
2000	bodewig	1	1
2000	bodewig	4	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	2
2000	bodewig	1	1
2000	conor	1	1
2000	conor	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	4	1
2000	conor	1	1
2000	conor	1	1
2000	conor	3	1
2000	conor	1	1
2000	conor	4	3
2000	conor	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	conor	1	1
2000	conor	2	2
2000	bodewig	9	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	5	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	6	2
2000	conor	2	2
2000	jhunter	1	1
2000	bodewig	3	1
2000	bodewig	3	3
2000	bodewig	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	8	4
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	5	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	5	4
2000	bodewig	3	2
2000	bodewig	3	1
2000	bodewig	1	1
2000	conor	1	1
2000	bodewig	4	2
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	8	3
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	4	2
2000	bodewig	1	1
2000	bodewig	3	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	6	3
2000	bodewig	15	6
2000	bodewig	3	2
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	5	2
2000	conor	1	1
2000	conor	1	1
2000	conor	3	2
2000	bodewig	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	2	1
2000	bodewig	6	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	4	2
2000	bodewig	2	2
