2012-08-22 r1376015 mbenson org.apache.tools.ant.types.optional.image.ImageOperation.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.optional.image.Rotate.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.AbstractClasspathResource.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.AbstractResourceCollectionWrapper.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.ArchiveResource.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Archives.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.BaseResourceCollectionContainer.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.FailFast.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Files.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.ImmutableResourceException.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.JavaConstantResource.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.MappedResourceCollection.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.ResourceDecorator.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.ResourceList.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Restrict.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Sort.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Tokens.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.Union.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.comparators.Reverse.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.And.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.Compare.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.InstanceOf.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.Majority.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.None.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.Or.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.AbstractSelectorContainer.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.AndSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.BaseSelectorContainer.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.ContainsRegexpSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.ContainsSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.DateSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.DependSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.DepthSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.ExtendSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.FilenameSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.MajoritySelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.NoneSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.NotSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.OrSelector.java
2012-08-22 r1376015 mbenson org.apache.tools.ant.types.selectors.PresentSelector.java
